NCO|documentStart|2020-12-03|10:55:12|user01|End
NCO|documentCheck|principleID|NDI|End
NCO|documentCheck|distributorID|B0006|End
NCO|documentCheck|distributorName|PT. BERKAH RAYA|End
NCO|documentCheck|branchName|TANGERANG|End
NCO|documentCheck|fromDate|2020-07-19|End
NCO|documentCheck|thruDate|2020-07-22|End
NCO|documentCheck|version|A01.30.00|End
NCO|documentCheck|productmasterversion||End
NCO|documentCheck|gromartMerchantID||End
NCO|documentCheck|companyID|NS6083010001517|End
NCO|documentCheck|branchID|1522203109974|End
NCO|documentCheck|nd6closeddate|2020-07-21|End
NCO|distributorproduct|attribute|productCode|principalProductCode|productName|productPackaging|uom1|uom2|uom3|uom4|conversion1to4|conversion2to4|conversion3to4|productStatus|buyingPrice|sellingPrice|nexchiefRatio|divisonID|vendorID|End
NCO|stockwarehouse|value|2020-07-22|MXD327|0|0|36|97727.00|||2020-01-30|GUDANG BADSTOCK MIX|36|6|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD328|0|0|36|76500.00||||GUDANG BADSTOCK MIX|36|6|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD1064|0|0|120|42545.45||2020-04-13|2020-04-13|GUDANG BADSTOCK MIX|120|20|1|krt-BAG-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CR-CBL-21|0|0|21|81818.18|163|2020-07-22|2020-07-20|GUDANG BADSTOCK MIX|21|7|1|krt-BAG-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD3565|0|0|120|43636.00||||GUDANG STANDARD MIX|120|10|1|KRT-bag-PCS-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD329|0|0|36|115909.00||||GUDANG BADSTOCK MIX|36|6|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD1061|0|0|160|55273.00||||GUDANG BADSTOCK MIX|160|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD201|0|0|40|56364.00||||GUDANG STANDARD MIX|40|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD335|0|0|24|16750.00||||GUDANG BADSTOCK MIX|24|6|1|krt-pcs-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|OLE-SEGI-6|1977|0|6|208363.64|52|2020-06-02|2020-06-02|GUDANG STANDARD MIX|6|1|1|krt-tin-tin-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|406|0|0|12|20909.00||||GUDANG STANDARD MIX|12|4|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CR-PRC-21|0|0|21|81818.18|249|2020-07-20|2020-07-20|GUDANG STANDARD MIX|21|7|1|krt-BAG-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD334|0|0|120|43636.00||||GUDANG BADSTOCK MIX|120|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD331|0|0|96|33182.00||||GUDANG BADSTOCK MIX|96|6|1|krt-rcg-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD330|0|0|40|76364.00||||GUDANG BADSTOCK MIX|40|5|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD333|0|0|120|43636.00||||GUDANG BADSTOCK MIX|120|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD332|0|0|30|20455.00||||GUDANG BADSTOCK MIX|30|5|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|WF-DCO-6|0|0|120|75273.00||2019-10-21|2019-10-21|GUDANG STANDARD MIX|120|20|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD325P|0|0|36|0.00||2018-07-09|2018-07-09|GUDANG STANDARD MIX|36|6|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD213|0|0|120|81818.18||2018-12-26|2018-12-26|GUDANG STANDARD MIX|120|12|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD3331P|0|0|40|0.00||2018-06-25|2018-05-14|GUDANG BADSTOCK MIX|40|10|1|krt-BAG-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD1074P|0|0|30|0.00||2018-06-26|2018-05-14|GUDANG STANDARD MIX|30|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD214|0|0|120|81818.18||2020-02-24|2020-02-24|GUDANG STANDARD MIX|120|12|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CC-MCCH-30|0|15|30|113181.82||2020-06-29|2020-06-29|GUDANG BADSTOCK MIX|30|6|1|KRT-BAG-PCS-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD10144|0|0|384|95455.00||2018-04-19|2018-10-26|GUDANG STANDARD MIX|384|64|1|krt-jar-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|WF-CHM-6T|0|0|336|106909.00||||GUDANG STANDARD MIX|336|56|1|krt-jar-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CH-PNT-24|0|1|24|81818.18|109|2020-07-22|2020-07-20|GUDANG BADSTOCK MIX|24|1|1|krt-pcs-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MB-MS-24|0|6|24|48000.00|||2019-11-05|GUDANG BADSTOCK MIX|24|4|1|krt-box-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|HAT-CCP-6|0|0|6|97273.00|49|2020-05-08|2020-04-27|GUDANG BADSTOCK MIX|6|1|1|krt-tin-tin-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD356|0|0|160|54546.00||||GUDANG STANDARD MIX|160|20|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD357|0|0|160|54546.00||||GUDANG STANDARD MIX|160|20|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD339|0|0|24|20909.00||||GUDANG BADSTOCK MIX|24|6|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|DLX-ASC-6|6|0|6|120818.18|2|2020-04-27|2020-04-27|GUDANG ALOKASI MIX|6|1|1|krt-tin-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD3378|0|0|144|50182.00||||GUDANG STANDARD MIX|144|24|1|krt-box-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CR-RLM-21|0|0|21|81818.18||2020-04-13|2020-04-13|GUDANG BADSTOCK MIX|21|7|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CC-MSHP-36|0|14|36|145454.55|348|2020-07-21|2020-06-23|GUDANG BADSTOCK MIX|36|6|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CC-MGR-120|0|0|36|150545.45|2374|2020-07-22|2020-07-20|GUDANG DENTED MIX|36|6|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|WF-STW-6T|0|0|360|95455.00||||GUDANG STANDARD MIX|360|60|1|krt-jar-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD340|0|0|12|59091.00||||GUDANG BADSTOCK MIX|12|1|1|krt-pak-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD3379|0|0|144|51000.00||||GUDANG STANDARD MIX|144|24|1|krt-box-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD101PR|0|0|360|95455.00||||GUDANG BADSTOCK MIX|360|60|1|krt-jar-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD1068P|0|0|30|0.00||2018-07-02|2018-07-02|GUDANG STANDARD MIX|30|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|WB-PDN-30|310|0|30|58636.36|26|2020-07-20|2020-07-20|GUDANG STANDARD MIX|30|10|1|krt-BAG-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CO-NCH-24|0|0|24|78181.82||2019-03-14|2019-03-14|GUDANG BADSTOCK MIX|24|6|1|KRT-BAG-PCS-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD123|0|0|360|95455.00||||GUDANG BADSTOCK MIX|360|60|1|krt-TPL-PCS-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD390|0|0|24|69818.18||2020-04-13|2020-04-13|GUDANG BADSTOCK MIX|24|6|1|KRT-BAG-PCS-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CR-BNN-21|0|4|21|81818.18|390|2020-07-21|2020-07-20|GUDANG BADSTOCK MIX|21|7|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD124|0|0|360|95455.00||||GUDANG BADSTOCK MIX|360|60|1|krt-tps-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD1011|0|0|336|106909.09||||GUDANG STANDARD MIX|336|56|1|krt-jar-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD1012|0|0|336|106909.09||2018-04-19|2018-04-19|GUDANG STANDARD MIX|336|56|1|krt-jar-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD329PR|0|0|36|115909.00||||GUDANG BADSTOCK MIX|36|6|1|KRT-BOX-PCS-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD1013|0|0|336|106909.00||||GUDANG STANDARD MIX|336|56|1|krt-jar-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CR-CHO-30|0|0|30|61090.91|15|2020-06-17|2020-05-09|GUDANG BADSTOCK MIX|30|10|1|krt-box-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CR-COR-21|1246|0|21|81818.18|154|2020-07-22|2020-06-23|GUDANG STANDARD MIX|21|7|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD125|0|0|360|95455.00||||GUDANG BADSTOCK MIX|360|60|1|krt-Tps-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD1018|0|0|336|95455.00||||GUDANG STANDARD MIX|336|56|1|krt-jar-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CR-LMM-21|0|1|21|81818.18|228|2020-07-13|2020-06-23|GUDANG BADSTOCK MIX|21|7|1|krt-BAG-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD3321|0|0|30|49090.90||2018-08-13|2018-08-13|GUDANG DENTED MIX|30|5|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD1015|0|0|336|95455.00||||GUDANG STANDARD MIX|336|56|1|krt-jar-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD1016|0|0|336|106909.09||||GUDANG STANDARD MIX|336|56|1|krt-jar-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD1017|0|0|336|106909.09||||GUDANG STANDARD MIX|336|56|1|krt-jar-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MB-ATB-120|0|7|24|93181.82|1421|2020-07-22|2020-07-21|GUDANG BADSTOCK MIX|24|4|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|WF-CHO-6T|0|0|360|95455.00||||GUDANG STANDARD MIX|360|60|1|krt-jar-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CR-PNP-21|0|4|21|81818.18|296|2020-07-22|2020-07-21|GUDANG BADSTOCK MIX|21|7|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CR-PDN-30|0|0|30|56636.36||2019-07-16|2018-12-17|GUDANG STANDARD MIX|30|10|1|krt-box-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CH-VNL-24|0|0|12|68909.09|28|2020-07-21|2020-07-20|GUDANG BADSTOCK MIX|12|4|1|krt-BAG-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD4433|0|0|36|55636.00||||GUDANG BADSTOCK MIX|36|6|1|KRT-BOX-PCS-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD3253P|0|0|36|0.00|||2018-08-06|GUDANG BADSTOCK MIX|36|6|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD119|0|0|360|95455.00||||GUDANG BADSTOCK MIX|360|60|1|krt-TPL-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|DLX-ASC-6|0|0|6|120818.18|2|2020-04-27|2020-04-27|GUDANG BADSTOCK MIX|6|1|1|krt-tin-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CR-CHO-21|0|8|21|81818.18|907|2020-07-22|2020-07-21|GUDANG BADSTOCK MIX|21|7|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD118|0|0|360|100909.00||||GUDANG BADSTOCK MIX|360|60|1|krt-pcs-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CO-SSTW-20|0|0|20|77727.27||||GUDANG STANDARD MIX|20|5|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD327PR|0|0|36|97727.00||||GUDANG BADSTOCK MIX|36|6|1|krt-pcs-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CO-BT-30|0|0|30|63636.36||2018-05-28|2018-05-28|GUDANG STANDARD MIX|30|10|1|krt-BAG-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|BI-FCS-120|0|28|120|81818.18|53|2020-07-20|2020-07-20|GUDANG BADSTOCK MIX|120|10|1|KRT-BAG-PCS-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD110|0|0|12|66750.00||||GUDANG BADSTOCK MIX|12|1|1|krt-pcs-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|WB-CHO-60|850|0|60|76363.64|19|2020-07-20|2020-07-20|GUDANG STANDARD MIX|60|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD111|0|0|12|66750.00||||GUDANG BADSTOCK MIX|12|1|1|krt-pcs-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CRI-COF-24|0|0|24|69818.18||||GUDANG BADSTOCK MIX|24|6|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CC-MGR-32|9680|0|120|81818.20|592|2020-07-22|2020-07-20|GUDANG STANDARD MIX|120|10|1|KRT-BAG-PCS-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD112|0|0|12|70455.00||||GUDANG BADSTOCK MIX|12|1|1|krt-pcs-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD103PR|0|0|360|95455.00||||GUDANG STANDARD MIX|360|60|1|krt-jar-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD113|0|0|160|65000.00||2020-04-13|2020-04-13|GUDANG BADSTOCK MIX|160|8|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD114|0|3|24|58636.00||2020-07-13|2020-07-13|GUDANG BADSTOCK MIX|24|6|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD115|0|0|160|42273.00||||GUDANG BADSTOCK MIX|160|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CR-CCC-21|0|1|21|81818.18|89|2020-07-22|2020-07-20|GUDANG BADSTOCK MIX|21|7|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD116|0|0|120|41455.00||||GUDANG BADSTOCK MIX|120|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|BI-COF-40|0|0|40|70909.09|50|2020-07-17|2020-06-18|GUDANG BADSTOCK MIX|40|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD117|0|0|120|43636.00||||GUDANG BADSTOCK MIX|120|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CR-DRN-21|0|8|21|81818.18|287|2020-07-22|2020-07-21|GUDANG BADSTOCK MIX|21|7|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD213|0|0|120|81818.18||2018-12-26|2018-12-26|GUDANG BADSTOCK MIX|120|12|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|DLX-ASCO-6|0|0|6|106363.64|17|2020-05-20|2020-04-27|GUDANG BADSTOCK MIX|6|1|1|krt-pcs-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD214|0|0|120|81818.18||2020-02-24|2020-02-24|GUDANG BADSTOCK MIX|120|12|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|BI-CCN-20|0|0|20|33636.36||2020-04-13|2020-04-13|GUDANG STANDARD MIX|20|5|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CO-SCHO-20|0|0|20|77727.27||||GUDANG BADSTOCK MIX|20|5|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|BI-KLP-60|0|0|60|42272.73||||GUDANG BADSTOCK MIX|60|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|BI-CHO-40|0|0|40|70909.09|21|2020-06-08|2020-03-16|GUDANG STANDARD MIX|40|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD325PR|0|0|36|120727.00|||2018-08-01|GUDANG BADSTOCK MIX|36|6|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CR-PRC-21|0|2|21|81818.18|249|2020-07-20|2020-07-20|GUDANG BADSTOCK MIX|21|7|1|krt-BAG-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|BI-COF-40|440|0|40|70909.09|50|2020-07-17|2020-06-18|GUDANG STANDARD MIX|40|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD108|0|0|12|69091.00||||GUDANG BADSTOCK MIX|12|1|1|krt-pcs-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|DLX-BT-6S|0|0|6|113182.00|21|2020-05-20|2020-03-23|GUDANG BADSTOCK MIX|6|1|1|krt-tin-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD326PR|0|0|36|120727.00||||GUDANG BADSTOCK MIX|36|6|1|krt-pak-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD107|0|0|6|61000.00||||GUDANG BADSTOCK MIX|6|1|1|krt-pcs-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD109|0|0|12|66750.00||||GUDANG BADSTOCK MIX|12|1|1|krt-pcs-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CC-SHP-32|6280|0|120|46909.09||||GUDANG STANDARD MIX|120|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|WF-CHM-8P|0|0|160|60727.27|12|2020-06-15|2020-06-15|GUDANG STANDARD MIX|160|20|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CO-PNT-120|0|0|120|43636.36||||GUDANG STANDARD MIX|120|10|1|krt-BAG-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CH-VNL-12|0|3|24|36000.00|743|2020-07-21|2020-07-16|GUDANG BADSTOCK MIX|24|6|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD105|0|0|180|55455.00||||GUDANG BADSTOCK MIX|180|30|1|krt-JAR-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD106|0|0|6|64545.00||||GUDANG BADSTOCK MIX|6|1|1|krt-pcs-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|DLX-BTC-6|0|0|6|184090.91|28|2020-05-20|2020-04-27|GUDANG BADSTOCK MIX|6|1|1|krt-tin-tin-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD103|0|0|360|95455.00||2019-11-18|2019-11-18|GUDANG BADSTOCK MIX|360|60|1|krt-jar-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD370|0|0|120|43636.38||||GUDANG BADSTOCK MIX|120|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD104|0|0|180|55455.00||||GUDANG BADSTOCK MIX|180|30|1|krt-jar-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD100|0|0|384|95455.00||||GUDANG BADSTOCK MIX|384|64|1|krt-jar-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD501|0|0|180|62182.00||||GUDANG STANDARD MIX|180|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD376|0|0|30|77272.73||2020-02-10|2020-02-10|GUDANG BADSTOCK MIX|30|6|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CC-CCK-120|0|0|120|41455.00||||GUDANG STANDARD MIX|120|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD374|0|0|120|45272.73||2018-11-05|2018-11-05|GUDANG BADSTOCK MIX|120|20|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CO-SCHO-20|0|0|20|77727.27||||GUDANG STANDARD MIX|20|5|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD375|0|0|30|77272.73||||GUDANG BADSTOCK MIX|30|6|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD444P|0|0|36|0.00||2018-07-03|2018-07-02|GUDANG BADSTOCK MIX|36|6|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD113|0|0|160|65000.00||2020-04-13|2020-04-13|GUDANG STANDARD MIX|160|8|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD112|0|0|12|70455.00||||GUDANG STANDARD MIX|12|1|1|krt-pcs-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD111|0|0|12|66750.00||||GUDANG STANDARD MIX|12|1|1|krt-pcs-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD305|0|0|20|35455.00||||GUDANG STANDARD MIX|20|1|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD110|0|0|12|66750.00||||GUDANG STANDARD MIX|12|1|1|krt-pcs-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD304|0|0|20|35455.00||||GUDANG STANDARD MIX|20|1|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD303|0|0|12|59091.00||||GUDANG STANDARD MIX|12|4|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD119|0|0|360|95455.00||||GUDANG STANDARD MIX|360|60|1|krt-TPL-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|WF-CHO-8P|0|0|160|60727.27|12|2020-04-16|2020-04-13|GUDANG STANDARD MIX|160|20|1|krt-BAG-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD118|0|0|360|100909.00||||GUDANG STANDARD MIX|360|60|1|krt-pcs-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD117|0|0|120|43636.00||||GUDANG STANDARD MIX|120|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD30311|0|0|120|43636.36||||GUDANG BADSTOCK MIX|120|10|1|KRT-bag-PCS-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD116|0|0|120|41455.00||||GUDANG STANDARD MIX|120|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD115|0|0|160|42273.00||||GUDANG STANDARD MIX|160|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD3255P|0|0|36|0.00||2018-05-22|2018-08-06|GUDANG BADSTOCK MIX|36|6|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD114|0|0|24|58636.00||2020-07-13|2020-07-13|GUDANG STANDARD MIX|24|6|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD381|0|0|120|43636.38||||GUDANG BADSTOCK MIX|120|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD382|0|0|120|45272.73||||GUDANG BADSTOCK MIX|120|20|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD383|0|0|30|77272.73||||GUDANG BADSTOCK MIX|30|6|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|BI-CSW-120|0|0|120|44181.82|||2019-12-20|GUDANG STANDARD MIX|120|10|1|krt-bag-Pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CC-KLP-120|0|0|36|150545.45|8956|2020-07-22|2020-07-21|GUDANG STANDAR SINGA MAS |36|6|1|krt-bag-pcs-PCS|2.0|null|End
NCO|stockwarehouse|value|2020-07-22|BI-CHO-20|0|0|20|33636.36||2018-04-19|2018-04-19|GUDANG STANDARD MIX|20|5|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD100|0|0|384|95455.00||||GUDANG STANDARD MIX|384|64|1|krt-jar-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|BI-CCN-40|228|0|40|70909.09|92|2020-07-22|2020-06-18|GUDANG STANDARD MIX|40|10|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD319|0|0|24|20909.00||||GUDANG STANDARD MIX|24|6|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD318|0|0|24|18182.00||||GUDANG STANDARD MIX|24|6|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|CR-COR-21|0|0|21|81818.18|154|2020-07-22|2020-06-23|GUDANG BADSTOCK MIX|21|7|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD313|0|0|21|64364.00||||GUDANG STANDARD MIX|21|7|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD312|0|0|21|51273.00||||GUDANG STANDARD MIX|21|7|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|MXD213P|0|0|120|0.00||||GUDANG BADSTOCK MIX|120|12|1|krt-bag-pcs-PCS|2.0||End
NCO|stockwarehouse|value|2020-07-22|WS-CHO-6TS|0|0|6|100454.55|179|2020-07-14|2020-06-02|GUDANG BADSTOCK MIX|6|1|1|krt-tin-tin-PCS|2.0||End
